amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B001EWN72Q,$56.00,True,True,76.87,1,263510393080
B019MQLNPI,$9.99,True,True,14.09,1,263510393479
B003ZSD5EC,$128.00,True,True,175.1,1,263513043638
B00FRDPOVU,$14.89,True,True,20.78,1,263513380652
B019XHYV50,$23.95,True,True,33.14,1,263517165935
B014K2ZX6E,$14.99,True,True,20.91,1,263517166297
B01EPVW372,$10.45,True,True,14.72,1,263517168861
B01A4QNRCC,$12.77,True,True,17.88,1,263518780310
B013XKP3TG,$17.85,True,True,24.83,1,263520874274
B00YCPY87U,$18.98,True,True,26.36,1,263520877438
B0018N4P54,$4.47,True,True,6.68,1,263525009269
B00889ZG0E,$1.35,True,True,3.13,1,263525010108
B0018N6IRM,$9.74,True,True,13.75,1,263525011572
B078RL23QF,$14.99,True,True,20.91,1,263531748968
B01NALN8Q9,$9.99,True,True,14.09,1,263539926535
B0037W4MOS,$33.81,True,True,46.59,1,263543335202
B074GHJ96Q,$14.95,True,True,20.86,1,263543336671
B071WLS26T,$11.99,True,True,16.82,1,263551372424
B06W2M15FR,,True,False,,0,263551372551
B01I9I1Z9E,,True,False,,0,263551372943
B01M020KO1,$19.98,True,True,27.72,1,263551373495
B01MU7LEZD,$12.99,True,True,18.18,1,263551373531
B073RK2M2Y,$11.94,True,True,16.75,1,263551373639
B06X92QPZG,$29.99,True,True,41.38,1,263551374100
B078MQ3YHG,$13.99,True,True,19.55,1,263551374522
B00C9O34MG,$22.75,True,True,31.5,1,263551375537
B06XBDNB1F,$15.99,True,True,22.28,1,263551376076
B073GTM62X,$15.99,True,True,22.28,1,263551378871
B00VFLEE82,$21.99,True,True,30.46,1,263551381425
B079FMQFMS,$28.36,True,True,39.15,1,263551382179
B06XCSFFZF,$24.73,True,True,34.2,1,263551383484
B075DWHRJD,$14.99,True,True,20.91,1,263551383535
B074P4ZBC1,$27.95,True,True,38.6,1,263551386297
B07933JWXJ,$23.88,True,True,33.04,1,263551387091
B0792QHFJX,$29.96,True,True,41.34,1,263551389597
B07435FLFT,$32.99,True,True,45.47,1,263551392671
B0744BHQ5L,$40.97,True,True,56.36,1,263552272004
B0762MK71F,$49.99,True,True,68.67,1,263552276927
B077XTJBXV,$17.79,True,True,24.73,1,263555105973
B074MCBG25,$52.84,True,True,72.56,1,263556193351
B01B37WUXI,$19.95,True,True,27.68,1,263556193391
B001W8S4M0,$99.99,True,True,136.89,1,263556193759
B06XTWZ857,$29.99,True,True,41.38,1,263556193826
B00L36K7EE,$42.99,True,True,59.12,1,263556194276
B06X9CZSC7,$7.99,True,True,11.36,1,263562016909
B06XHHRQ3W,$10.99,True,True,15.45,1,263562016933
B07B46TFP1,$6.99,True,True,10.0,1,263562016958
B0786GSL5C,,,,,0,263562019458
B0112X6DRM,$10.99,True,True,15.45,1,263562020633
B073WG1TH1,$8.14,True,True,11.57,1,263562021921
B078H7Y9TC,$12.69,True,True,17.77,1,263562022330
B013I0HVEG,$7.99,True,True,11.36,1,263562022484
B0112X4DF6,$15.99,True,True,22.28,1,263562024142
B0743DZJ83,$9.99,True,True,14.09,1,263562024926
B078SQLM56,$13.15,True,True,18.4,1,263562025484
B01LZXGBZR,$12.95,True,True,18.13,1,263562025631
B00YTCWLZC,$15.99,True,True,22.28,1,263562027485
B076BMVZ8R,$7.99,True,True,11.36,1,263568424116
B06WVSWW7B,$9.99,True,True,14.09,1,263568425636
B06XHHYGF6,$8.99,True,True,12.73,1,263568426298
B0093RRSXS,$5.55,True,True,8.03,1,263570154111
B01M16NH4W,$6.99,True,True,10.0,1,263570154294
B000NE7TJ8,$6.55,True,True,9.4,1,263570154584
B000NC0SA2,$5.98,True,True,8.62,1,263570154729
B01D1FVF5O,$4.81,True,True,7.07,1,263580366249
B076H7VQJR,$8.69,True,True,12.32,1,263584026275
B012SUEPB4,$6.50,True,True,9.33,1,263584026667
B00XP5KGYM,$6.49,True,True,9.31,1,263585783410
B0040D2TGG,$5.99,True,True,8.63,1,263585791618
B0002SRCMO,$7.19,True,True,10.27,1,263585794323
B017ARRPTO,$8.35,True,True,11.85,1,263589674492
B06XTZ7PSF,$20.99,True,True,29.1,1,263589677018
B01B1655R4,$5.09,True,True,7.4,1,263590782582
B00NQBB1DU,$7.86,True,True,11.18,1,263615548175
B001GMTKOS,$11.87,True,False,,0,263624287004
B0006U55VS,$6.49,True,True,9.31,1,263646403146
B06XWPFKXZ,$10.00,True,True,14.1,1,263646403149
B079K3VTX1,$50.00,True,True,68.68,1,263646403450
B01EJKA4MK,,,,,0,263646404065
B0711T46VJ,$9.99,True,True,14.09,1,263646404178
B01LCE19OI,,True,False,,0,263646404523
B077BT6M6Z,$89.99,True,True,123.24,1,263646405062
B0757KRPB2,$29.99,True,True,41.38,1,263646405068
B078ZW47N6,$49.27,True,True,67.68,1,263646406046
B01MA5WYZR,$178.95,True,True,244.62,1,263646406109
B07332KPN2,$51.99,True,True,71.4,1,263646408072
B06VST99ZT,$69.99,True,True,95.95,1,263646408155
B076FSTQZ3,$5.99,True,True,8.63,1,263646408236
B07688V7V9,$19.99,True,True,27.73,1,263646408337
B076GY87RP,$19.99,True,True,27.73,1,263646408377
B075CJZ9F2,$19.99,True,True,27.73,1,263646408428
B06XWZ25J4,$40.00,True,True,55.04,1,263646408535
B06X6GPT48,$19.99,True,True,27.73,1,263646408588
B076GWT8H1,$19.99,True,True,27.73,1,263646408692
B075CJXT9N,$19.99,True,True,27.73,1,263646408807
B076BP2M3S,,True,False,,0,263646410314
B00MMQR9V8,$8.99,True,True,12.73,1,263655453057
B00MMQRIL4,$7.99,True,True,11.36,1,263655454263
B00MMQRF6M,$8.99,True,True,12.73,1,263655454801
B00MMQRLUM,$7.99,True,True,11.36,1,263655455490
